order_id,distance_km,prep_time_min,items_count,weather,traffic_level,time_of_day,vehicle_type,rider_experience_yrs,delivery_time_min
ORD_008897,4.38,20,1,Clear,Jam,Late Night,Scooter,3.9,42.5
ORD_008898,3.64,10,3,Clear,Medium,Late Night,Scooter,3.2,23.1
ORD_008899,2.62,20,2,Clear,Low,Morning,Scooter,0.6,26.4
ORD_008900,4.98,20,3,Clear,Jam,Afternoon,Motorcycle,5.7,38.3
ORD_008901,9.49,10,4,Clear,Low,Late Night,Electric Bike,1.0,40.1
ORD_008902,9.75,20,4,Rainy,Medium,Afternoon,Scooter,4.1,55.1
ORD_008903,3.23,15,2,Foggy,High,Afternoon,Motorcycle,5.0,27.3
ORD_008904,5.6,25,2,Clear,High,Morning,Motorcycle,4.6,40.1
ORD_008905,3.41,15,2,Foggy,Low,Late Night,Motorcycle,5.0,25.9
ORD_008906,4.18,15,1,Heavy Storm,Low,Morning,Motorcycle,4.6,34.8
ORD_008907,4.93,25,3,Foggy,High,Evening Peak,Electric Bike,3.0,52.1
ORD_008908,3.87,25,2,Foggy,Medium,Afternoon,Scooter,5.4,35.9
ORD_008909,1.02,25,2,Clear,High,Morning,Motorcycle,5.5,28.7
ORD_008910,12.25,15,3,Heavy Storm,Medium,Afternoon,Scooter,2.9,67.4
ORD_008911,3.63,10,3,Clear,High,Evening Peak,Scooter,3.2,21.7
ORD_008912,3.47,20,4,Foggy,Medium,Morning,Motorcycle,3.2,38.4
ORD_008913,3.22,15,2,Clear,Low,Late Night,Motorcycle,2.0,21.4
ORD_008914,2.1,30,4,Clear,Jam,Evening Peak,Motorcycle,1.1,38.9
ORD_008915,12.46,15,8,Clear,Low,Morning,Motorcycle,1.9,45.8
ORD_008916,5.12,15,2,Clear,Jam,Afternoon,Motorcycle,5.1,38.4
ORD_008917,6.8,20,1,Foggy,Jam,Evening Peak,Scooter,3.5,57.3
ORD_008918,6.3,25,1,Rainy,High,Late Night,Scooter,5.2,52.1
ORD_008919,3.81,15,2,Clear,Medium,Evening Peak,Motorcycle,4.6,26.8
ORD_008920,5.11,30,2,Windy,Low,Evening Peak,Scooter,2.4,45.9
ORD_008921,7.68,20,6,Foggy,Medium,Late Night,Electric Bike,1.5,58.4
ORD_008922,2.24,25,4,Clear,High,Evening Peak,Electric Bike,3.6,34.6
ORD_008923,4.13,20,6,Heavy Storm,High,Evening Peak,Electric Bike,5.6,55.0
ORD_008924,4.55,25,3,Clear,Low,Evening Peak,Motorcycle,5.1,35.6
ORD_008925,3.74,10,1,Rainy,Medium,Evening Peak,Motorcycle,4.7,21.2
ORD_008926,3.7,25,2,Heavy Storm,Medium,Late Night,Scooter,4.7,46.5
ORD_008927,5.68,20,4,Clear,High,Evening Peak,Scooter,3.4,40.8
ORD_008928,10.7,15,2,Rainy,High,Morning,Electric Bike,1.4,72.6
ORD_008929,6.62,10,3,Windy,High,Late Night,Motorcycle,2.1,35.7
ORD_008930,3.17,20,3,Foggy,Low,Morning,Electric Bike,3.7,35.2
ORD_008931,19.34,10,6,Clear,Low,Evening Peak,Motorcycle,2.2,50.4
ORD_008932,10.76,15,2,Rainy,Low,Afternoon,Motorcycle,4.8,46.6
ORD_008933,3.89,10,3,Windy,Low,Evening Peak,Scooter,2.6,22.4
ORD_008934,10.85,10,1,Clear,Medium,Morning,Scooter,1.1,40.8
ORD_008935,5.75,20,2,Windy,Medium,Afternoon,Motorcycle,4.8,37.4
ORD_008936,2.58,15,4,Foggy,Low,Morning,Motorcycle,4.3,19.8
ORD_008937,10.08,10,3,Clear,Low,Evening Peak,Motorcycle,1.9,32.3
ORD_008938,3.17,15,2,Rainy,Medium,Morning,Electric Bike,5.9,32.9
ORD_008939,6.79,15,3,Clear,Jam,Late Night,Scooter,2.7,48.7
ORD_008940,5.58,20,1,Rainy,Jam,Afternoon,Electric Bike,4.2,61.4
ORD_008941,7.12,15,4,Clear,Low,Evening Peak,Motorcycle,5.5,31.5
ORD_008942,13.0,15,4,Rainy,High,Evening Peak,Motorcycle,1.4,63.8
ORD_008943,5.07,15,3,Rainy,Medium,Late Night,Motorcycle,5.3,33.7
ORD_008944,2.56,25,2,Clear,Medium,Evening Peak,Scooter,4.4,34.2
ORD_008945,3.43,10,1,Foggy,Medium,Evening Peak,Electric Bike,1.4,24.7
ORD_008946,2.46,25,4,Clear,Jam,Afternoon,Motorcycle,4.2,34.2
ORD_008947,2.06,15,1,Clear,Medium,Afternoon,Motorcycle,5.3,20.6
ORD_008948,9.38,20,6,Clear,Low,Evening Peak,Motorcycle,4.9,42.7
ORD_008949,5.47,15,3,Clear,High,Afternoon,Motorcycle,4.7,34.1
ORD_008950,4.74,15,1,Heavy Storm,Medium,Evening Peak,Scooter,1.4,46.3
ORD_008951,3.95,20,1,Clear,Low,Morning,Scooter,1.5,28.1
ORD_008952,8.16,25,3,Clear,Medium,Evening Peak,Motorcycle,3.5,46.4
ORD_008953,11.56,15,8,Clear,High,Late Night,Electric Bike,3.7,70.4
ORD_008954,3.12,15,1,Heavy Storm,Medium,Evening Peak,Motorcycle,5.7,32.6
ORD_008955,6.64,10,1,Clear,Jam,Evening Peak,Motorcycle,3.1,41.3
ORD_008956,9.0,30,3,Clear,High,Late Night,Electric Bike,2.2,72.2
ORD_008957,5.9,25,3,Windy,Medium,Morning,Motorcycle,1.5,45.4
ORD_008958,7.78,15,4,Rainy,Low,Afternoon,Scooter,0.8,44.3
ORD_008959,2.54,25,4,Rainy,Medium,Morning,Scooter,0.9,40.1
ORD_008960,11.74,15,3,Windy,Medium,Evening Peak,Motorcycle,3.7,48.6
ORD_008961,8.18,20,2,Clear,High,Evening Peak,Motorcycle,1.5,43.9
ORD_008962,7.02,20,3,Foggy,Medium,Late Night,Scooter,5.2,44.4
ORD_008963,8.65,15,1,Rainy,Medium,Evening Peak,Scooter,3.8,46.0
ORD_008964,4.32,10,1,Rainy,Medium,Evening Peak,Scooter,5.3,23.7
ORD_008965,2.81,30,3,Clear,Medium,Evening Peak,Motorcycle,2.9,37.8
ORD_008966,2.47,25,2,Clear,Low,Evening Peak,Motorcycle,3.8,34.7
ORD_008967,2.27,25,3,Clear,Medium,Evening Peak,Scooter,3.4,33.7
ORD_008968,6.59,15,1,Foggy,Medium,Morning,Motorcycle,5.9,32.7
ORD_008969,4.04,15,8,Foggy,Jam,Morning,Scooter,4.9,40.9
ORD_008970,11.33,20,2,Clear,Medium,Late Night,Electric Bike,3.8,61.6
ORD_008971,10.01,25,4,Clear,Medium,Afternoon,Motorcycle,3.8,53.7
ORD_008972,8.15,30,2,Heavy Storm,Medium,Afternoon,Motorcycle,1.9,64.3
ORD_008973,7.16,15,2,Clear,Low,Afternoon,Motorcycle,4.5,28.0
ORD_008974,3.42,20,2,Windy,Low,Morning,Motorcycle,5.9,26.7
ORD_008975,3.78,20,4,Clear,High,Late Night,Scooter,1.2,32.7
ORD_008976,3.41,15,3,Foggy,Medium,Morning,Motorcycle,4.0,28.6
ORD_008977,2.76,15,1,Clear,High,Late Night,Scooter,3.3,24.7
ORD_008978,4.82,15,2,Windy,Jam,Evening Peak,Scooter,5.2,38.3
ORD_008979,8.94,20,1,Windy,Medium,Late Night,Motorcycle,0.5,45.1
ORD_008980,4.65,25,3,Rainy,Low,Morning,Motorcycle,1.3,41.2
ORD_008981,3.31,25,2,Clear,Medium,Afternoon,Motorcycle,0.7,35.4
ORD_008982,4.65,20,1,Foggy,Low,Late Night,Electric Bike,1.4,35.9
ORD_008983,5.66,15,4,Clear,High,Evening Peak,Electric Bike,4.4,42.6
ORD_008984,3.85,20,2,Heavy Storm,Low,Evening Peak,Scooter,1.3,46.0
ORD_008985,4.84,25,3,Windy,High,Evening Peak,Motorcycle,3.9,43.5
ORD_008986,19.15,20,3,Foggy,Medium,Morning,Motorcycle,5.3,73.4
ORD_008987,2.23,15,2,Clear,Medium,Evening Peak,Scooter,0.7,22.0
ORD_008988,1.51,30,1,Clear,Medium,Afternoon,Motorcycle,0.6,32.7
ORD_008989,5.43,25,3,Clear,Medium,Afternoon,Motorcycle,5.9,38.7
ORD_008990,6.42,25,3,Clear,High,Evening Peak,Motorcycle,4.2,44.6
ORD_008991,4.71,30,8,Clear,Medium,Morning,Electric Bike,1.3,55.5
ORD_008992,2.9,15,3,Clear,Jam,Morning,Motorcycle,2.2,25.9
ORD_008993,11.21,25,2,Clear,Medium,Morning,Scooter,5.9,55.5
ORD_008994,5.25,20,5,Clear,High,Evening Peak,Electric Bike,1.7,45.5
ORD_008995,5.57,10,2,Clear,Low,Morning,Scooter,4.6,22.5
ORD_008996,8.07,20,1,Clear,High,Morning,Motorcycle,1.8,44.8
ORD_008997,4.6,15,2,Rainy,Medium,Evening Peak,Motorcycle,2.7,35.5
ORD_008998,4.36,15,2,Rainy,Medium,Evening Peak,Motorcycle,5.3,32.4
ORD_008999,11.21,35,2,Clear,Medium,Afternoon,Scooter,0.7,70.4
ORD_009000,1.89,10,4,Foggy,Medium,Afternoon,Scooter,2.2,17.4
ORD_009001,6.23,30,1,Foggy,Jam,Late Night,Motorcycle,3.2,59.3
ORD_009002,5.92,15,2,Clear,Medium,Morning,Motorcycle,3.9,31.7
ORD_009003,4.02,15,3,Windy,Low,Late Night,Scooter,0.7,26.0
ORD_009004,4.71,15,2,Foggy,High,Afternoon,Scooter,2.8,34.3
ORD_009005,10.66,20,2,Windy,Medium,Evening Peak,Motorcycle,2.4,51.9
ORD_009006,3.17,15,4,Clear,Medium,Late Night,Motorcycle,0.6,23.5
ORD_009007,7.77,35,4,Clear,High,Evening Peak,Motorcycle,2.5,58.7
ORD_009008,5.15,20,1,Clear,Medium,Afternoon,Scooter,5.6,31.3
ORD_009009,7.31,25,2,Foggy,Medium,Late Night,Motorcycle,2.0,53.1
ORD_009010,6.48,10,3,Windy,Jam,Evening Peak,Motorcycle,3.7,38.2
ORD_009011,1.47,15,6,Clear,Low,Afternoon,Motorcycle,2.1,18.1
ORD_009012,3.12,30,3,Clear,Medium,Evening Peak,Motorcycle,1.1,43.3
ORD_009013,3.4,15,3,Clear,High,Evening Peak,Scooter,2.1,29.3
ORD_009014,2.88,10,2,Clear,High,Evening Peak,Motorcycle,3.1,19.9
ORD_009015,3.65,15,2,Clear,Low,Morning,Scooter,2.1,20.2
ORD_009016,5.56,30,2,Clear,Low,Evening Peak,Electric Bike,3.9,42.4
ORD_009017,8.51,15,2,Clear,High,Afternoon,Motorcycle,5.7,41.6
ORD_009018,2.39,15,2,Clear,Medium,Afternoon,Scooter,0.9,20.0
ORD_009019,5.2,20,2,Clear,High,Evening Peak,Motorcycle,4.4,37.8
ORD_009020,6.04,30,3,Windy,Jam,Afternoon,Scooter,0.5,61.8
ORD_009021,9.44,10,2,Heavy Storm,Low,Late Night,Motorcycle,0.5,46.9
ORD_009022,11.95,15,1,Rainy,Jam,Afternoon,Scooter,1.2,81.4
ORD_009023,4.58,10,1,Foggy,High,Morning,Motorcycle,3.1,26.8
ORD_009024,2.92,10,2,Foggy,High,Morning,Motorcycle,0.8,21.3
ORD_009025,6.27,15,2,Windy,Medium,Evening Peak,Motorcycle,4.5,37.5
ORD_009026,2.99,15,5,Clear,Medium,Evening Peak,Scooter,0.7,25.2
ORD_009027,5.98,20,3,Clear,Medium,Morning,Motorcycle,3.2,38.1
ORD_009028,3.31,15,3,Clear,Medium,Evening Peak,Electric Bike,4.2,24.4
ORD_009029,6.84,15,1,Windy,Jam,Evening Peak,Motorcycle,1.8,50.7
ORD_009030,3.44,30,1,Clear,Medium,Late Night,Motorcycle,3.7,39.5
ORD_009031,11.32,15,1,Clear,Low,Morning,Scooter,1.9,41.6
ORD_009032,5.17,15,3,Foggy,High,Afternoon,Motorcycle,1.7,35.8
ORD_009033,1.99,15,3,Clear,Low,Morning,Motorcycle,5.0,20.1
ORD_009034,8.65,20,2,Clear,Jam,Afternoon,Motorcycle,2.3,57.4
ORD_009035,4.62,20,1,Rainy,Medium,Afternoon,Scooter,5.0,39.4
ORD_009036,7.14,25,2,Clear,Jam,Evening Peak,Scooter,1.7,62.2
ORD_009037,8.74,20,2,Clear,Low,Evening Peak,Electric Bike,2.5,48.3
ORD_009038,5.32,25,1,Clear,Medium,Late Night,Motorcycle,1.1,39.3
ORD_009039,2.31,25,2,Windy,Low,Morning,Motorcycle,3.2,28.3
ORD_009040,5.61,15,4,Clear,Medium,Evening Peak,Scooter,2.6,28.0
ORD_009041,10.47,15,4,Rainy,Medium,Evening Peak,Motorcycle,0.5,50.1
ORD_009042,4.86,20,2,Clear,Medium,Evening Peak,Motorcycle,3.1,35.4
ORD_009043,6.49,35,2,Clear,Medium,Evening Peak,Scooter,0.9,57.1
ORD_009044,3.18,15,2,Clear,Low,Afternoon,Scooter,5.1,22.9
ORD_009045,2.1,15,3,Windy,Low,Morning,Electric Bike,3.2,20.7
ORD_009046,4.68,25,2,Rainy,High,Morning,Scooter,4.3,49.2
ORD_009047,5.24,15,3,Clear,High,Morning,Motorcycle,5.0,29.3
ORD_009048,9.33,20,1,Clear,High,Late Night,Motorcycle,0.8,50.9
ORD_009049,5.43,10,3,Clear,Low,Late Night,Motorcycle,2.4,19.6
ORD_009050,8.92,10,2,Rainy,Low,Afternoon,Motorcycle,0.6,37.8
ORD_009051,3.98,15,3,Clear,Low,Evening Peak,Scooter,0.8,24.5
ORD_009052,2.28,20,5,Windy,Medium,Afternoon,Scooter,0.7,33.6
ORD_009053,6.7,10,6,Clear,Medium,Afternoon,Motorcycle,3.1,31.5
ORD_009054,11.1,25,3,Windy,Low,Evening Peak,Scooter,3.0,53.3
ORD_009055,3.67,10,1,Rainy,Medium,Late Night,Electric Bike,0.8,27.3
ORD_009056,7.26,20,5,Windy,Medium,Afternoon,Motorcycle,1.9,43.0
ORD_009057,7.41,15,2,Rainy,High,Evening Peak,Motorcycle,1.8,47.1
ORD_009058,2.12,25,2,Windy,High,Afternoon,Motorcycle,2.1,33.5
ORD_009059,4.56,25,1,Heavy Storm,Medium,Afternoon,Motorcycle,4.0,49.8
ORD_009060,7.6,10,5,Foggy,Low,Afternoon,Scooter,4.3,34.4
ORD_009061,6.26,15,6,Windy,Medium,Late Night,Electric Bike,2.4,41.5
ORD_009062,7.6,25,6,Rainy,Low,Morning,Motorcycle,4.8,50.8
ORD_009063,6.9,15,2,Clear,Medium,Evening Peak,Motorcycle,2.8,35.0
ORD_009064,4.89,15,4,Clear,Medium,Evening Peak,Motorcycle,3.4,29.8
ORD_009065,5.23,15,3,Clear,Medium,Evening Peak,Scooter,1.3,34.6
ORD_009066,9.19,35,2,Clear,Medium,Late Night,Scooter,1.8,61.2
ORD_009067,5.6,30,4,Rainy,Medium,Evening Peak,Motorcycle,4.5,48.7
ORD_009068,3.4,10,2,Clear,High,Morning,Scooter,5.9,22.8
ORD_009069,4.6,20,3,Clear,Low,Late Night,Scooter,4.4,30.6
ORD_009070,6.48,25,6,Clear,Low,Afternoon,Motorcycle,0.8,42.6
ORD_009071,8.86,15,3,Windy,High,Morning,Motorcycle,1.3,50.9
ORD_009072,2.09,15,5,Foggy,Low,Evening Peak,Scooter,3.0,22.9
ORD_009073,4.46,15,2,Windy,Low,Afternoon,Scooter,4.5,24.4
ORD_009074,8.49,10,2,Foggy,Medium,Late Night,Electric Bike,1.4,49.4
ORD_009075,3.16,25,3,Clear,High,Evening Peak,Motorcycle,4.6,33.6
ORD_009076,3.17,15,2,Heavy Storm,Medium,Morning,Electric Bike,3.6,38.2
ORD_009077,5.19,20,2,Clear,Medium,Afternoon,Motorcycle,4.8,33.1
ORD_009078,2.01,15,3,Clear,Low,Afternoon,Scooter,3.6,21.4
ORD_009079,12.8,25,1,Rainy,High,Evening Peak,Motorcycle,3.8,72.1
ORD_009080,6.43,25,2,Clear,Medium,Morning,Scooter,1.9,44.7
ORD_009081,7.25,20,2,Foggy,High,Afternoon,Scooter,4.5,50.2
ORD_009082,9.54,30,6,Clear,Medium,Evening Peak,Motorcycle,5.1,57.8
ORD_009083,16.91,10,2,Clear,Medium,Evening Peak,Motorcycle,5.3,54.5
ORD_009084,4.9,25,5,Clear,Medium,Evening Peak,Motorcycle,0.7,42.0
ORD_009085,2.08,20,5,Foggy,Low,Evening Peak,Motorcycle,3.9,27.4
ORD_009086,6.11,15,2,Clear,Medium,Morning,Scooter,5.9,30.8
ORD_009087,3.27,10,1,Clear,Medium,Evening Peak,Scooter,3.7,15.9
ORD_009088,2.61,15,3,Foggy,High,Late Night,Motorcycle,1.4,31.1
ORD_009089,3.88,25,1,Foggy,Jam,Morning,Scooter,5.3,45.2
ORD_009090,4.85,25,3,Clear,Medium,Afternoon,Scooter,2.0,40.7
ORD_009091,9.64,20,1,Clear,Low,Afternoon,Motorcycle,0.7,40.7
ORD_009092,12.99,10,1,Rainy,Jam,Morning,Motorcycle,2.9,73.2
ORD_009093,2.8,30,1,Clear,Medium,Afternoon,Electric Bike,1.1,40.2
ORD_009094,4.04,15,3,Heavy Storm,Low,Morning,Scooter,1.1,37.5
ORD_009095,7.06,20,4,Clear,Jam,Evening Peak,Motorcycle,3.0,51.6
ORD_009096,7.62,25,4,Clear,Medium,Evening Peak,Motorcycle,3.9,45.6
ORD_009097,2.98,10,3,Clear,High,Evening Peak,Motorcycle,5.5,19.8
ORD_009098,8.5,20,2,Clear,Low,Afternoon,Motorcycle,4.4,35.0
ORD_009099,3.39,10,3,Foggy,High,Late Night,Electric Bike,5.1,32.1
ORD_009100,2.91,10,3,Windy,Jam,Evening Peak,Scooter,2.8,23.8
ORD_009101,6.9,20,3,Clear,Jam,Late Night,Motorcycle,2.3,54.2
ORD_009102,9.79,15,2,Rainy,Low,Afternoon,Scooter,3.8,42.3
ORD_009103,6.11,15,3,Rainy,High,Evening Peak,Scooter,4.3,41.2
ORD_009104,5.55,15,2,Clear,High,Morning,Electric Bike,3.6,38.7
ORD_009105,4.91,15,2,Clear,High,Evening Peak,Motorcycle,2.0,32.9
ORD_009106,5.37,10,3,Clear,Medium,Evening Peak,Electric Bike,2.5,26.8
ORD_009107,4.53,25,3,Windy,Medium,Afternoon,Electric Bike,3.0,43.0
ORD_009108,7.01,10,1,Foggy,Medium,Late Night,Motorcycle,0.6,33.6
ORD_009109,5.38,25,1,Clear,High,Evening Peak,Scooter,5.3,41.7
ORD_009110,16.32,20,4,Foggy,High,Afternoon,Motorcycle,3.3,78.3
ORD_009111,6.25,15,3,Heavy Storm,Low,Morning,Motorcycle,4.6,42.8
ORD_009112,4.53,25,4,Windy,Medium,Morning,Motorcycle,1.4,43.0
ORD_009113,2.82,15,2,Windy,Low,Afternoon,Electric Bike,3.6,24.1
ORD_009114,3.03,15,8,Clear,Low,Evening Peak,Motorcycle,5.6,24.5
ORD_009115,6.4,10,2,Clear,Medium,Evening Peak,Motorcycle,1.7,28.9
ORD_009116,3.76,15,5,Heavy Storm,High,Evening Peak,Motorcycle,2.4,40.9
ORD_009117,5.71,35,3,Foggy,Jam,Late Night,Motorcycle,2.6,65.0
ORD_009118,10.11,15,2,Windy,Medium,Morning,Motorcycle,2.6,40.2
ORD_009119,2.51,25,2,Clear,High,Afternoon,Motorcycle,3.8,35.5
ORD_009120,4.7,20,3,Foggy,Medium,Late Night,Motorcycle,2.7,39.1
ORD_009121,1.32,10,3,Windy,High,Morning,Motorcycle,4.2,14.8
ORD_009122,2.12,30,3,Windy,High,Morning,Motorcycle,3.2,39.8
ORD_009123,5.83,35,5,Windy,Medium,Afternoon,Scooter,1.4,51.3
ORD_009124,2.25,30,3,Rainy,Medium,Evening Peak,Scooter,5.7,46.1
ORD_009125,2.48,20,1,Clear,Low,Evening Peak,Motorcycle,1.8,23.4
ORD_009126,12.16,15,1,Clear,Low,Evening Peak,Motorcycle,3.6,41.0
ORD_009127,3.55,15,4,Rainy,Jam,Late Night,Scooter,0.8,39.7
ORD_009128,2.91,20,2,Clear,Low,Evening Peak,Scooter,5.6,28.5
ORD_009129,10.07,15,6,Rainy,Low,Late Night,Scooter,5.6,47.2
ORD_009130,2.9,20,3,Clear,Low,Morning,Electric Bike,2.5,24.3
ORD_009131,6.2,25,2,Foggy,High,Afternoon,Motorcycle,1.2,51.1
ORD_009132,6.3,15,6,Rainy,Low,Evening Peak,Motorcycle,4.7,37.0
ORD_009133,8.19,15,1,Windy,Low,Morning,Scooter,1.9,34.0
ORD_009134,2.64,30,2,Windy,Jam,Morning,Motorcycle,4.4,44.0
ORD_009135,3.15,15,1,Clear,High,Afternoon,Motorcycle,5.5,22.2
ORD_009136,3.57,15,5,Clear,Medium,Late Night,Motorcycle,3.7,27.5
ORD_009137,3.23,10,1,Rainy,Low,Morning,Scooter,5.2,20.9
ORD_009138,7.88,15,3,Rainy,High,Late Night,Scooter,1.7,51.7
ORD_009139,6.3,15,4,Clear,High,Evening Peak,Motorcycle,5.5,35.4
ORD_009140,6.85,10,2,Foggy,Jam,Evening Peak,Scooter,1.7,49.7
ORD_009141,2.06,10,3,Clear,Low,Morning,Motorcycle,1.7,15.0
ORD_009142,5.75,20,1,Windy,Medium,Evening Peak,Scooter,5.3,38.5
ORD_009143,10.99,15,1,Clear,Medium,Afternoon,Scooter,3.6,42.8
ORD_009144,15.14,10,6,Clear,Low,Evening Peak,Motorcycle,4.9,47.7
ORD_009145,3.92,25,2,Clear,High,Evening Peak,Motorcycle,4.9,38.5
ORD_009146,8.29,20,2,Windy,High,Late Night,Scooter,4.1,53.6
ORD_009147,3.2,15,4,Windy,Jam,Morning,Motorcycle,1.5,33.6
ORD_009148,2.11,25,2,Clear,Low,Late Night,Electric Bike,4.3,28.5
ORD_009149,2.18,15,2,Clear,Low,Afternoon,Scooter,0.8,23.0
ORD_009150,10.16,15,2,Clear,High,Evening Peak,Scooter,1.6,54.5
ORD_009151,4.08,25,3,Clear,Medium,Late Night,Scooter,4.0,36.0
ORD_009152,3.64,15,6,Rainy,Medium,Evening Peak,Motorcycle,5.5,32.3
ORD_009153,7.73,25,1,Rainy,Medium,Late Night,Motorcycle,4.7,50.2
ORD_009154,2.43,25,4,Foggy,Medium,Late Night,Scooter,2.3,35.7
ORD_009155,6.68,15,3,Clear,Low,Evening Peak,Electric Bike,5.0,35.4
ORD_009156,4.53,10,2,Rainy,Medium,Evening Peak,Scooter,5.8,27.8
ORD_009157,14.32,10,3,Clear,Low,Afternoon,Motorcycle,2.3,42.3
ORD_009158,4.02,10,4,Windy,Jam,Afternoon,Electric Bike,1.5,39.6
ORD_009159,4.72,25,3,Foggy,High,Afternoon,Scooter,1.6,43.8
ORD_009160,2.16,15,2,Clear,High,Evening Peak,Scooter,2.7,25.3
ORD_009161,15.58,10,1,Windy,Jam,Evening Peak,Scooter,0.8,95.0
ORD_009162,4.18,20,2,Clear,Low,Evening Peak,Scooter,3.2,27.8
ORD_009163,12.48,15,4,Clear,Low,Evening Peak,Electric Bike,4.5,52.4
ORD_009164,1.83,15,3,Clear,High,Late Night,Motorcycle,3.4,24.4
ORD_009165,6.0,15,2,Windy,High,Morning,Scooter,5.8,38.4
ORD_009166,14.64,25,1,Clear,Low,Late Night,Electric Bike,3.0,63.8
ORD_009167,3.56,10,6,Clear,Jam,Evening Peak,Electric Bike,0.6,35.7
ORD_009168,5.77,15,2,Rainy,Medium,Late Night,Scooter,3.1,38.0
ORD_009169,10.35,10,3,Heavy Storm,Medium,Late Night,Scooter,5.6,51.9
ORD_009170,4.21,20,3,Foggy,High,Afternoon,Electric Bike,1.0,44.6
ORD_009171,2.12,15,1,Windy,Medium,Evening Peak,Motorcycle,1.7,23.8
ORD_009172,3.86,10,2,Rainy,Medium,Evening Peak,Motorcycle,4.4,24.1
ORD_009173,6.04,15,5,Windy,Medium,Afternoon,Motorcycle,2.1,37.7
ORD_009174,6.0,20,8,Clear,Low,Evening Peak,Motorcycle,4.7,37.9
ORD_009175,7.49,15,2,Clear,Medium,Afternoon,Scooter,2.8,36.4
ORD_009176,3.12,25,2,Foggy,Low,Morning,Motorcycle,4.9,32.1
ORD_009177,13.99,15,2,Foggy,Medium,Evening Peak,Electric Bike,3.5,73.6
ORD_009178,3.18,20,1,Rainy,Medium,Evening Peak,Motorcycle,1.0,31.3
ORD_009179,5.37,20,6,Rainy,Medium,Afternoon,Scooter,2.6,48.0
ORD_009180,6.17,25,2,Windy,Low,Afternoon,Scooter,2.3,43.4
ORD_009181,5.84,20,2,Clear,Low,Morning,Motorcycle,5.0,33.4
ORD_009182,2.65,15,4,Windy,Low,Afternoon,Motorcycle,3.9,17.4
ORD_009183,10.49,25,3,Clear,Low,Late Night,Scooter,4.8,49.6
ORD_009184,3.76,25,2,Clear,Medium,Late Night,Electric Bike,2.5,37.0
ORD_009185,6.48,35,1,Foggy,Low,Evening Peak,Scooter,4.3,53.0
ORD_009186,5.74,10,1,Clear,Low,Morning,Electric Bike,0.9,28.0
ORD_009187,5.73,20,2,Windy,Medium,Evening Peak,Scooter,0.7,44.4
ORD_009188,2.02,15,2,Windy,Low,Evening Peak,Motorcycle,2.1,18.9
ORD_009189,3.58,20,2,Clear,Medium,Late Night,Scooter,4.8,27.7
ORD_009190,6.44,35,1,Clear,Medium,Evening Peak,Scooter,3.4,50.4
ORD_009191,2.08,20,1,Clear,Low,Evening Peak,Scooter,2.7,25.2
ORD_009192,4.52,20,3,Clear,Low,Evening Peak,Motorcycle,5.4,32.4
ORD_009193,5.45,15,1,Clear,High,Evening Peak,Scooter,3.2,34.2
ORD_009194,7.28,15,3,Clear,Medium,Afternoon,Scooter,3.9,35.8
ORD_009195,5.39,15,1,Rainy,Low,Morning,Electric Bike,5.9,38.4
ORD_009196,4.6,10,2,Clear,Low,Evening Peak,Motorcycle,3.4,20.8
ORD_009197,5.89,15,2,Clear,Jam,Late Night,Scooter,4.8,37.9
ORD_009198,4.44,15,2,Rainy,Low,Evening Peak,Scooter,2.8,34.3
ORD_009199,3.06,15,2,Windy,Jam,Evening Peak,Scooter,0.7,32.6
ORD_009200,3.84,15,2,Clear,Low,Evening Peak,Motorcycle,5.1,18.9
ORD_009201,6.4,25,2,Foggy,High,Evening Peak,Scooter,5.7,53.9
ORD_009202,4.62,20,4,Clear,Medium,Late Night,Electric Bike,2.9,36.3
ORD_009203,18.16,15,3,Clear,Medium,Late Night,Scooter,3.3,67.4
ORD_009204,2.59,15,2,Windy,Low,Evening Peak,Scooter,2.8,20.1
ORD_009205,6.28,25,2,Clear,High,Afternoon,Motorcycle,6.0,41.3
ORD_009206,6.85,10,1,Rainy,Medium,Afternoon,Scooter,5.5,33.2
ORD_009207,5.32,35,3,Clear,High,Evening Peak,Motorcycle,0.7,54.7
ORD_009208,4.28,15,3,Windy,Medium,Afternoon,Scooter,4.8,27.3
ORD_009209,5.07,15,3,Rainy,Low,Late Night,Motorcycle,3.8,32.1
ORD_009210,5.09,15,1,Clear,High,Evening Peak,Motorcycle,0.6,31.1
ORD_009211,11.67,10,2,Windy,Low,Morning,Motorcycle,2.9,36.8
ORD_009212,1.75,15,4,Heavy Storm,Medium,Afternoon,Motorcycle,1.3,37.6
ORD_009213,3.01,15,1,Rainy,High,Afternoon,Motorcycle,5.3,28.4
ORD_009214,5.92,20,1,Foggy,Low,Morning,Motorcycle,0.6,37.1
ORD_009215,9.02,10,2,Clear,Jam,Evening Peak,Scooter,5.3,52.7
ORD_009216,3.12,20,1,Clear,Low,Morning,Scooter,5.7,27.1
ORD_009217,2.68,25,1,Clear,High,Afternoon,Motorcycle,0.9,31.3
ORD_009218,4.73,20,2,Windy,Medium,Evening Peak,Motorcycle,4.5,38.0
ORD_009219,3.03,15,2,Clear,High,Morning,Motorcycle,3.5,21.9
ORD_009220,4.75,10,3,Rainy,Medium,Late Night,Electric Bike,5.7,37.1
ORD_009221,3.06,10,1,Clear,Medium,Morning,Motorcycle,4.9,14.6
